# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:2:11
#   Application: spex version 0.0.121
#   References: `N132962 20 keV` revision 88 - 2025-10-23 11:16:18 -04:00
# Configuration warnings
#   The Duane-Hunt (19.65 keV) for KCl std differs by more than 1 % from the beam energy (20.00 keV)!!
# Spectrum
#   CC Chuck's Circular Apatite[0][all]['CC Chuck's Circular Apatite[0][4].msa']
# Fit warnings
#   The k-ratio '[Cu L₃-M₅ + 13 others] = -0.000842 ± 0.000046' is more than 3σ negative.
# Quantification results
CC Chuck's Circular Apatite[5][all],As,33,74.921595,0.00194,0.00008,0.00181,0.00011,0.00057,0.00004
# Notes
#   Analytical total: 1.073 ± 0.042
#   Duane-Hunt: 20.18 keV
#   Residual written to CC Chuck's Circular Apatite[5][4][residual].msa.
# Result Comparison
Name,O,F,Si,P,S,Cl,Ca,Cu,Zn,As,Σ
CC Chuck's Circular Apatite[0][all],0.423 ± 0.042,0.0425 ± 0.0024,0.002502 ± 0.000024,0.18697 ± 0.00039,0.002820 ± 0.000039,0.005368 ± 0.000027,0.40954 ± 0.00033,0.000040 ± 0.000042,0.000020 ± 0.000048,0.001646 ± 0.000083,1.074 ± 0.042
CC Chuck's Circular Apatite[1][all],0.412 ± 0.040,0.0399 ± 0.0022,0.002639 ± 0.000025,0.17988 ± 0.00036,0.002999 ± 0.000040,0.005269 ± 0.000027,0.39875 ± 0.00031,0.002305 ± 0.000045,0.002967 ± 0.000051,0.005177 ± 0.000088,1.052 ± 0.040
CC Chuck's Circular Apatite[2][all],0.424 ± 0.042,0.0417 ± 0.0023,0.002475 ± 0.000024,0.18745 ± 0.00039,0.002734 ± 0.000039,0.005190 ± 0.000027,0.40983 ± 0.00033,0.000000 ± 0.000034,0.000236 ± 0.000047,0.001725 ± 0.000083,1.075 ± 0.042
CC Chuck's Circular Apatite[3][all],0.424 ± 0.042,0.0406 ± 0.0023,0.002505 ± 0.000024,0.18700 ± 0.00039,0.002621 ± 0.000038,0.005282 ± 0.000027,0.40925 ± 0.00033,0.000115 ± 0.000042,0.000000 ± 0.000038,0.001609 ± 0.000083,1.073 ± 0.042
CC Chuck's Circular Apatite[4][all],0.423 ± 0.042,0.0415 ± 0.0023,0.002470 ± 0.000024,0.18728 ± 0.00039,0.002395 ± 0.000036,0.005309 ± 0.000027,0.40913 ± 0.00033,0.000138 ± 0.000042,0.000000 ± 0.000038,0.001480 ± 0.000083,1.073 ± 0.042
CC Chuck's Circular Apatite[5][all],0.423 ± 0.042,0.0421 ± 0.0023,0.002445 ± 0.000024,0.18693 ± 0.00039,0.002816 ± 0.000039,0.005342 ± 0.000027,0.40900 ± 0.00033,0.000000 ± 0.000034,0.000000 ± 0.000038,0.001943 ± 0.000083,1.073 ± 0.042
Mean,0.4215 ± 0.0045,0.04138 ± 0.00097,0.002506 ± 0.000069,0.1859 ± 0.0030,0.00273 ± 0.00021,0.005293 ± 0.000063,0.4076 ± 0.0043,0.00043 ± 0.00092,0.0005 ± 0.0012,0.0023 ± 0.0014,1.0702 ± 0.0088
