# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 12:49:31
#   Application: spex version 0.0.121
#   References: `N132962 20 keV` revision 88 - 2025-10-23 11:16:18 -04:00
# Configuration warnings
#   Unable to read the spectrum file 'SPI MM1 Jadeite[0][4].msa': IO error:
#   No such file or directory (os error 2)
# Spectrum
#   SPI MM1dup Jadeite[1][all]['SPI MM1 Jadeite[1][4].msa']
# Fit warnings
#    None
# Quantification results
SPI MM1dup Jadeite[6][all],Al,13,26.9815384,0.13275,0.00052,0.13372,0.00516,0.10064,0.00492
SPI MM1dup Jadeite[6][all],Si,14,28.085,0.28220,0.00089,0.28424,0.01093,0.20552,0.01003
SPI MM1dup Jadeite[6][all],Ca,20,40.078,0.00029,0.00002,0.00029,0.00002,0.00015,0.00001
SPI MM1dup Jadeite[6][all],Fe,26,55.845,0.00073,0.00003,0.00073,0.00004,0.00027,0.00002
# Notes
#   Analytical total: 0.993 ± 0.038
#   Duane-Hunt: 20.20 keV
#   Residual written to SPI MM1 Jadeite[6][4][residual].msa.
#   Plot output to 'SPI MM1 Jadeite[6][4][quantify].pdf'
# Spectrum
#   SPI MM1dup Jadeite[7][all]['SPI MM1 Jadeite[7][4].msa']
# Fit warnings
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.00040 ± 0.00013' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
SPI MM1dup Jadeite[7][all],O,8,15.999,0.46491,0.03824,0.46663,0.02048,0.59253,0.01987
SPI MM1dup Jadeite[7][all],Na,11,22.98976928,0.11300,0.00074,0.11342,0.00440,0.10023,0.00492
SPI MM1dup Jadeite[7][all],Mg,12,24.305,0.00083,0.00003,0.00083,0.00004,0.00069,0.00004
SPI MM1dup Jadeite[7][all],Al,13,26.9815384,0.13249,0.00052,0.13298,0.00513,0.10013,0.00489
SPI MM1dup Jadeite[7][all],Si,14,28.085,0.28291,0.00089,0.28396,0.01092,0.20541,0.01003
SPI MM1dup Jadeite[7][all],Ca,20,40.078,0.00150,0.00002,0.00150,0.00006,0.00076,0.00004
SPI MM1dup Jadeite[7][all],Fe,26,55.845,0.00068,0.00003,0.00068,0.00004,0.00025,0.00002
# Notes
#   Analytical total: 0.996 ± 0.038
#   Duane-Hunt: 20.20 keV
#   Residual written to SPI MM1 Jadeite[7][4][residual].msa.
#   Plot output to 'SPI MM1 Jadeite[7][4][quantify].pdf'
# Result Comparison
Name,O,Na,Mg,Al,Si,Ca,Fe,Σ
SPI MM1dup Jadeite[1][all],0.465 ± 0.038,0.11221 ± 0.00073,0.001446 ± 0.000032,0.13076 ± 0.00051,0.28343 ± 0.00089,0.002154 ± 0.000024,0.001190 ± 0.000030,0.996 ± 0.038
SPI MM1dup Jadeite[2][all],0.464 ± 0.038,0.11277 ± 0.00073,0.000704 ± 0.000030,0.13223 ± 0.00052,0.28332 ± 0.00089,0.001592 ± 0.000023,0.000623 ± 0.000029,0.995 ± 0.038
SPI MM1dup Jadeite[3][all],0.463 ± 0.038,0.11270 ± 0.00073,0.000136 ± 0.000029,0.13241 ± 0.00052,0.28279 ± 0.00089,0.000790 ± 0.000022,0.001033 ± 0.000029,0.993 ± 0.038
SPI MM1dup Jadeite[4][all],0.464 ± 0.038,0.11325 ± 0.00074,0.000144 ± 0.000029,0.13263 ± 0.00052,0.28285 ± 0.00089,0.000385 ± 0.000022,0.000786 ± 0.000029,0.994 ± 0.038
SPI MM1dup Jadeite[5][all],0.465 ± 0.038,0.11300 ± 0.00074,0.000000 ± 0.000014,0.13215 ± 0.00052,0.28301 ± 0.00089,0.000722 ± 0.000022,0.000785 ± 0.000029,0.994 ± 0.038
SPI MM1dup Jadeite[6][all],0.464 ± 0.038,0.11323 ± 0.00074,0.000000 ± 0.000014,0.13275 ± 0.00052,0.28220 ± 0.00089,0.000286 ± 0.000022,0.000728 ± 0.000029,0.993 ± 0.038
SPI MM1dup Jadeite[7][all],0.465 ± 0.038,0.11300 ± 0.00074,0.000827 ± 0.000030,0.13249 ± 0.00052,0.28291 ± 0.00089,0.001498 ± 0.000023,0.000679 ± 0.000029,0.996 ± 0.038
Mean,0.46408 ± 0.00064,0.11288 ± 0.00036,0.00047 ± 0.00055,0.13220 ± 0.00067,0.28293 ± 0.00040,0.00106 ± 0.00070,0.00083 ± 0.00020,0.9945 ± 0.0014
