# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:27:50
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.66 keV) for KCl standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [K L₃-M₁ and 8 others; 0.8241>.
# Spectrum
#   MMM1 Kaersutite[0][all]['MMM1 Kaersutite[0][4].msa']
# Fit warnings
#   Removing F from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.01051 ± 0.00041' is more than 3σ negative.
# Quantification results
MMM1 Kaersutite[2][all],Fe,26,55.845,0.09694,0.00012,0.09678,0.00322,0.03885,0.00181
# Notes
#   Analytical total: 1.002 ± 0.033
#   Duane-Hunt: 15.20 keV
#   Residual written to MMM1 Kaersutite[2][4][residual].msa.
#   Plot output to 'MMM1 Kaersutite[2][4][quantify].pdf'
# Spectrum
#   MMM1 Kaersutite[3][all]['MMM1 Kaersutite[3][4].msa']
# Fit warnings
#   Removing F from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00975 ± 0.00041' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
MMM1 Kaersutite[3][all],O,8,15.999,0.42573,0.03318,0.42725,0.01907,0.59846,0.01873
MMM1 Kaersutite[3][all],F,9,18.998403163,0.00000,0.00027,0.00000,0.00027,0.00000,0.00032
MMM1 Kaersutite[3][all],Na,11,22.98976928,0.01795,0.00014,0.01801,0.00061,0.01756,0.00083
MMM1 Kaersutite[3][all],Mg,12,24.305,0.07664,0.00014,0.07692,0.00257,0.07092,0.00331
MMM1 Kaersutite[3][all],Al,13,26.9815384,0.06790,0.00018,0.06814,0.00228,0.05660,0.00264
MMM1 Kaersutite[3][all],Si,14,28.085,0.18968,0.00036,0.19036,0.00635,0.15190,0.00709
MMM1 Kaersutite[3][all],K,19,39.0983,0.00892,0.00004,0.00895,0.00030,0.00513,0.00024
MMM1 Kaersutite[3][all],Ca,20,40.078,0.08105,0.00008,0.08134,0.00271,0.04548,0.00212
MMM1 Kaersutite[3][all],Ti,22,47.867,0.03217,0.00006,0.03229,0.00108,0.01512,0.00071
MMM1 Kaersutite[3][all],Mn,25,54.938043,0.00143,0.00005,0.00143,0.00007,0.00058,0.00003
MMM1 Kaersutite[3][all],Fe,26,55.845,0.09497,0.00012,0.09531,0.00318,0.03825,0.00178
# Notes
#   Analytical total: 0.996 ± 0.033
#   Duane-Hunt: 15.17 keV
#   Residual written to MMM1 Kaersutite[3][4][residual].msa.
#   Plot output to 'MMM1 Kaersutite[3][4][quantify].pdf'
# Spectrum
#   MMM1 Kaersutite[4][all]['MMM1 Kaersutite[4][4].msa']
# Fit warnings
#   Removing F from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.01217 ± 0.00042' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
MMM1 Kaersutite[4][all],O,8,15.999,0.42965,0.03337,0.42839,0.01902,0.59948,0.01865
MMM1 Kaersutite[4][all],F,9,18.998403163,0.00000,0.00028,0.00000,0.00028,0.00000,0.00032
MMM1 Kaersutite[4][all],Na,11,22.98976928,0.01810,0.00014,0.01804,0.00062,0.01757,0.00083
MMM1 Kaersutite[4][all],Mg,12,24.305,0.07609,0.00014,0.07587,0.00253,0.06988,0.00326
MMM1 Kaersutite[4][all],Al,13,26.9815384,0.06918,0.00018,0.06898,0.00230,0.05724,0.00267
MMM1 Kaersutite[4][all],Si,14,28.085,0.19146,0.00036,0.19090,0.00636,0.15218,0.00709
MMM1 Kaersutite[4][all],K,19,39.0983,0.00923,0.00004,0.00921,0.00031,0.00527,0.00025
MMM1 Kaersutite[4][all],Ca,20,40.078,0.08025,0.00008,0.08001,0.00266,0.04470,0.00208
MMM1 Kaersutite[4][all],Ti,22,47.867,0.03169,0.00006,0.03159,0.00105,0.01478,0.00069
MMM1 Kaersutite[4][all],Mn,25,54.938043,0.00109,0.00005,0.00108,0.00006,0.00044,0.00003
MMM1 Kaersutite[4][all],Fe,26,55.845,0.09621,0.00012,0.09593,0.00319,0.03846,0.00179
# Notes
#   Analytical total: 1.003 ± 0.033
#   Duane-Hunt: 15.20 keV
#   Residual written to MMM1 Kaersutite[4][4][residual].msa.
#   Plot output to 'MMM1 Kaersutite[4][4][quantify].pdf'
# Spectrum
#   MMM1 Kaersutite[5][all]['MMM1 Kaersutite[5][4].msa']
# Fit warnings
#   Removing F from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00952 ± 0.00041' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
MMM1 Kaersutite[5][all],O,8,15.999,0.42954,0.03337,0.42788,0.01902,0.59921,0.01866
MMM1 Kaersutite[5][all],F,9,18.998403163,0.00000,0.00027,0.00000,0.00027,0.00000,0.00032
MMM1 Kaersutite[5][all],Na,11,22.98976928,0.01871,0.00014,0.01864,0.00064,0.01816,0.00086
MMM1 Kaersutite[5][all],Mg,12,24.305,0.07474,0.00014,0.07445,0.00248,0.06863,0.00320
MMM1 Kaersutite[5][all],Al,13,26.9815384,0.06882,0.00018,0.06855,0.00229,0.05693,0.00265
MMM1 Kaersutite[5][all],Si,14,28.085,0.19243,0.00036,0.19169,0.00638,0.15292,0.00712
MMM1 Kaersutite[5][all],K,19,39.0983,0.00920,0.00004,0.00916,0.00031,0.00525,0.00025
MMM1 Kaersutite[5][all],Ca,20,40.078,0.08065,0.00008,0.08034,0.00267,0.04491,0.00209
MMM1 Kaersutite[5][all],Ti,22,47.867,0.03157,0.00006,0.03144,0.00105,0.01472,0.00069
MMM1 Kaersutite[5][all],Mn,25,54.938043,0.00140,0.00005,0.00139,0.00007,0.00057,0.00003
MMM1 Kaersutite[5][all],Fe,26,55.845,0.09682,0.00012,0.09645,0.00321,0.03869,0.00180
# Notes
#   Analytical total: 1.004 ± 0.033
#   Duane-Hunt: 15.18 keV
#   Residual written to MMM1 Kaersutite[5][4][residual].msa.
#   Plot output to 'MMM1 Kaersutite[5][4][quantify].pdf'
# Spectrum
#   MMM1 Kaersutite[6][all]['MMM1 Kaersutite[6][4].msa']
# Fit warnings
#   Removing F from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00949 ± 0.00041' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
MMM1 Kaersutite[6][all],O,8,15.999,0.42322,0.03285,0.42647,0.01899,0.59789,0.01866
MMM1 Kaersutite[6][all],F,9,18.998403163,0.00000,0.00027,0.00000,0.00028,0.00000,0.00032
MMM1 Kaersutite[6][all],Na,11,22.98976928,0.01883,0.00014,0.01898,0.00064,0.01852,0.00087
MMM1 Kaersutite[6][all],Mg,12,24.305,0.07342,0.00014,0.07399,0.00245,0.06828,0.00317
MMM1 Kaersutite[6][all],Al,13,26.9815384,0.06845,0.00018,0.06898,0.00229,0.05734,0.00267
MMM1 Kaersutite[6][all],Si,14,28.085,0.19043,0.00035,0.19189,0.00636,0.15325,0.00712
MMM1 Kaersutite[6][all],K,19,39.0983,0.00888,0.00004,0.00895,0.00030,0.00513,0.00024
MMM1 Kaersutite[6][all],Ca,20,40.078,0.08030,0.00008,0.08091,0.00268,0.04528,0.00210
MMM1 Kaersutite[6][all],Ti,22,47.867,0.03176,0.00006,0.03201,0.00106,0.01500,0.00070
MMM1 Kaersutite[6][all],Mn,25,54.938043,0.00112,0.00005,0.00113,0.00006,0.00046,0.00003
