# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:27:46
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#    None
# Spectrum
#   MMM1 Andradite[0][all]['MMM1 Andradite[0][4].msa']
# Fit warnings
#   Removing Ti from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.01765 ± 0.00045' is more than 3σ negative.
# Quantification results
MMM1 Andradite[6][all],O,8,15.999,0.38935,0.03632,0.38334,0.02205,0.59675,0.02245
MMM1 Andradite[6][all],Mg,12,24.305,0.00013,0.00003,0.00012,0.00003,0.00013,0.00003
MMM1 Andradite[6][all],Al,13,26.9815384,0.02724,0.00009,0.02682,0.00096,0.02476,0.00138
MMM1 Andradite[6][all],Si,14,28.085,0.17313,0.00035,0.17046,0.00610,0.15117,0.00842
MMM1 Andradite[6][all],Ca,20,40.078,0.23266,0.00014,0.22906,0.00819,0.14235,0.00792
MMM1 Andradite[6][all],Ti,22,47.867,0.00000,0.00003,0.00000,0.00003,0.00000,0.00002
MMM1 Andradite[6][all],Mn,25,54.938043,0.00310,0.00005,0.00305,0.00012,0.00138,0.00008
MMM1 Andradite[6][all],Fe,26,55.845,0.19008,0.00016,0.18714,0.00669,0.08346,0.00465
# Notes
#   Analytical total: 1.016 ± 0.036
#   Duane-Hunt: 15.19 keV
#   Residual written to MMM1 Andradite[6][4][residual].msa.
#   Plot output to 'MMM1 Andradite[6][4][quantify].pdf'
# Spectrum
#   MMM1 Andradite[7][all]['MMM1 Andradite[7][4].msa']
# Fit warnings
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.01572 ± 0.00044' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
MMM1 Andradite[7][all],O,8,15.999,0.39259,0.03650,0.38630,0.02204,0.59801,0.02235
MMM1 Andradite[7][all],Mg,12,24.305,0.00029,0.00003,0.00029,0.00003,0.00029,0.00003
MMM1 Andradite[7][all],Al,13,26.9815384,0.03172,0.00010,0.03121,0.00112,0.02865,0.00159
MMM1 Andradite[7][all],Si,14,28.085,0.17380,0.00035,0.17101,0.00615,0.15081,0.00839
MMM1 Andradite[7][all],Ca,20,40.078,0.23204,0.00014,0.22832,0.00820,0.14110,0.00784
MMM1 Andradite[7][all],Ti,22,47.867,0.00020,0.00004,0.00020,0.00004,0.00010,0.00002
MMM1 Andradite[7][all],Mn,25,54.938043,0.00346,0.00005,0.00341,0.00013,0.00154,0.00009
MMM1 Andradite[7][all],Fe,26,55.845,0.18218,0.00016,0.17927,0.00644,0.07950,0.00442
# Notes
#   Analytical total: 1.016 ± 0.036
#   Duane-Hunt: 15.05 keV
#   Residual written to MMM1 Andradite[7][4][residual].msa.
#   Plot output to 'MMM1 Andradite[7][4][quantify].pdf'
# Result Comparison
Name,O,Mg,Al,Si,Ca,Ti,Mn,Fe,Σ
MMM1 Andradite[0][all],0.387 ± 0.036,0.000141 ± 0.000029,0.026264 ± 0.000086,0.17256 ± 0.00035,0.23125 ± 0.00014,0.000000 ± 0.000030,0.003181 ± 0.000054,0.19220 ± 0.00017,1.013 ± 0.036
