# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:26:1
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.66 keV) for KCl standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [P L₁-M₂ and 1 others; 0.0632>.
#   There are no suitable references for [K L₃-M₁ and 8 others; 0.8241>.
# Spectrum
#   GMIIIA K961[0][all]['GMIIIA K961[0][4].msa']
# Fit warnings
#   The k-ratio '[Ca L₃-M₁ + 8 others] = -0.0280 ± 0.0017' is more than 3σ negative.
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00682 ± 0.00038' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.02521 ± 0.00057' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K961[0][all],O,8,15.999,0.48774,0.03622,0.47135,0.01851,0.62400,0.01743
GMIIIA K961[0][all],Na,11,22.98976928,0.02849,0.00014,0.02754,0.00097,0.02537,0.00118
GMIIIA K961[0][all],Mg,12,24.305,0.02976,0.00006,0.02876,0.00101,0.02506,0.00116
GMIIIA K961[0][all],Al,13,26.9815384,0.05908,0.00016,0.05709,0.00200,0.04482,0.00208
GMIIIA K961[0][all],Si,14,28.085,0.31038,0.00055,0.29995,0.01051,0.22621,0.01049
GMIIIA K961[0][all],P,15,30.973761998,0.00261,0.00005,0.00252,0.00010,0.00172,0.00009
GMIIIA K961[0][all],K,19,39.0983,0.02573,0.00005,0.02487,0.00087,0.01347,0.00062
GMIIIA K961[0][all],Ca,20,40.078,0.03613,0.00006,0.03491,0.00122,0.01845,0.00086
GMIIIA K961[0][all],Ti,22,47.867,0.01269,0.00004,0.01226,0.00043,0.00543,0.00025
GMIIIA K961[0][all],Mn,25,54.938043,0.00331,0.00005,0.00320,0.00012,0.00123,0.00006
GMIIIA K961[0][all],Fe,26,55.845,0.03885,0.00009,0.03755,0.00132,0.01424,0.00066
# Notes
#   Analytical total: 1.035 ± 0.036
#   Duane-Hunt: 15.15 keV
#   Residual written to GMIIIA K961[0][4][residual].msa.
#   Plot output to 'GMIIIA K961[0][4][quantify].pdf'
# Spectrum
#   GMIIIA K961[1][all]['GMIIIA K961[1][4].msa']
# Fit warnings
#   The k-ratio '[Ca L₃-M₁ + 8 others] = -0.0322 ± 0.0017' is more than 3σ negative.
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00679 ± 0.00038' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.02682 ± 0.00057' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K961[1][all],O,8,15.999,0.48761,0.03622,0.47144,0.01851,0.62414,0.01743
GMIIIA K961[1][all],Na,11,22.98976928,0.02853,0.00014,0.02758,0.00098,0.02541,0.00118
GMIIIA K961[1][all],Mg,12,24.305,0.02985,0.00006,0.02886,0.00101,0.02515,0.00117
GMIIIA K961[1][all],Al,13,26.9815384,0.05859,0.00016,0.05664,0.00199,0.04447,0.00206
GMIIIA K961[1][all],Si,14,28.085,0.31015,0.00055,0.29986,0.01051,0.22615,0.01049
GMIIIA K961[1][all],P,15,30.973761998,0.00256,0.00005,0.00247,0.00010,0.00169,0.00008
GMIIIA K961[1][all],K,19,39.0983,0.02584,0.00005,0.02498,0.00088,0.01353,0.00063
GMIIIA K961[1][all],Ca,20,40.078,0.03623,0.00006,0.03503,0.00123,0.01851,0.00086
GMIIIA K961[1][all],Ti,22,47.867,0.01263,0.00005,0.01221,0.00043,0.00540,0.00025
GMIIIA K961[1][all],Mn,25,54.938043,0.00339,0.00005,0.00328,0.00012,0.00126,0.00006
GMIIIA K961[1][all],Fe,26,55.845,0.03894,0.00009,0.03764,0.00132,0.01428,0.00066
# Notes
#   Analytical total: 1.034 ± 0.036
#   Duane-Hunt: 15.16 keV
#   Residual written to GMIIIA K961[1][4][residual].msa.
#   Plot output to 'GMIIIA K961[1][4][quantify].pdf'
# Spectrum
#   GMIIIA K961[2][all]['GMIIIA K961[2][4].msa']
# Fit warnings
#   The k-ratio '[Ca L₃-M₁ + 8 others] = -0.0316 ± 0.0017' is more than 3σ negative.
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00644 ± 0.00038' is more than 3σ negative.
