# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:26:0
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.83 keV) for CeO2 standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
# Spectrum
#   GMIIIA K919[0][all]['GMIIIA K919[0][4].msa']
# Fit warnings
#   The k-ratio '[Cu L₁-L₃] = -0.365 ± 0.014' is more than 3σ negative.
#   The k-ratio '[Cr L₃-M₅ + 13 others] = -0.0139 ± 0.0014' is more than 3σ negative.
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.0283 ± 0.0017' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K919[0][all],O,8,15.999,0.31121,0.01300,0.30237,0.00882,0.61676,0.00989
GMIIIA K919[0][all],Si,14,28.085,0.20080,0.00063,0.19509,0.00252,0.22670,0.00587
GMIIIA K919[0][all],Cr,24,51.9961,0.00651,0.00014,0.00632,0.00016,0.00397,0.00013
GMIIIA K919[0][all],Mn,25,54.938043,0.01957,0.00039,0.01901,0.00044,0.01129,0.00037
GMIIIA K919[0][all],Fe,26,55.845,0.02256,0.00041,0.02192,0.00048,0.01281,0.00040
GMIIIA K919[0][all],Co,27,58.933194,0.02186,0.00025,0.02124,0.00036,0.01176,0.00033
GMIIIA K919[0][all],Ni,28,58.6934,0.02341,0.00013,0.02275,0.00031,0.01265,0.00033
GMIIIA K919[0][all],Cu,29,63.54599999999999,0.02398,0.00015,0.02329,0.00033,0.01196,0.00032
GMIIIA K919[0][all],Ba,56,137.327,0.37664,0.00071,0.36595,0.00466,0.08696,0.00225
GMIIIA K919[0][all],Ce,58,140.116,0.02270,0.00030,0.02206,0.00040,0.00514,0.00015
# Notes
#   Analytical total: 1.029 ± 0.013
#   Duane-Hunt: 15.07 keV
#   Residual written to GMIIIA K919[0][4][residual].msa.
#   Plot output to 'GMIIIA K919[0][4][quantify].pdf'
# Spectrum
#   GMIIIA K919[1][all]['GMIIIA K919[1][4].msa']
# Fit warnings
#   The k-ratio '[Cu L₁-L₃] = -0.334 ± 0.014' is more than 3σ negative.
