# Configuration
#   Username: nwmr
#   Timestamp: 2025-10-03 08:01:33.932786055 -04:00
#   Application: spex v0.0.118
#   References: `N132962 15 keV` revision 477 - 2025-10-02 21:29:04 -04:00
# Configuration warnings
#   The Duane-Hunt (14.83 keV) for CeO2 standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [Pb M₃-M₄ and 1 others; 0.0015>.
# Spectrum
#   GMIIIA K489[0][all]['GMIIIA K489[0][4].msa']
# Fit warnings
#   The k-ratio '[Zr L₁-L₃ + 1 other] = -0.0250 ± 0.0052' is more than 3σ negative.
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.0300 ± 0.0011' is more than 3σ negative.
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.0437 ± 0.0013' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₇ + 18 others] = -0.01459 ± 0.00028' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K489[0][all],B,5,10.81,0.02594,0.01008,0.02518,0.00955,0.07644,0.02761
GMIIIA K489[0][all],O,8,15.999,0.27030,0.02092,0.26233,0.01521,0.53812,0.02503
GMIIIA K489[0][all],Al,13,26.9815384,0.00190,0.00019,0.00185,0.00019,0.00224,0.00025
GMIIIA K489[0][all],Si,14,28.085,0.22678,0.00173,0.22009,0.00515,0.25719,0.01324
GMIIIA K489[0][all],Ti,22,47.867,0.00327,0.00011,0.00317,0.00013,0.00218,0.00013
GMIIIA K489[0][all],Fe,26,55.845,0.00333,0.00009,0.00323,0.00012,0.00190,0.00011
GMIIIA K489[0][all],Zn,30,65.38,0.02951,0.00016,0.02864,0.00067,0.01438,0.00074
GMIIIA K489[0][all],Zr,40,91.224,0.00480,0.00011,0.00466,0.00015,0.00167,0.00009
GMIIIA K489[0][all],Ba,56,137.327,0.43101,0.00089,0.41830,0.00950,0.09997,0.00512
GMIIIA K489[0][all],Ce,58,140.116,0.00713,0.00021,0.00692,0.00026,0.00162,0.00010
GMIIIA K489[0][all],Ta,73,180.94788,0.00995,0.00032,0.00965,0.00038,0.00175,0.00011
GMIIIA K489[0][all],Pb,82,207.2,0.01647,0.00192,0.01599,0.00187,0.00253,0.00032
# Notes
#   Analytical total: 1.030 ± 0.023
#   Duane-Hunt: 15.07 keV
#   Residual written to GMIIIA K489[0][4][residual].msa.
#   Plot output to 'GMIIIA K489[0][4][quantify].pdf'
# Spectrum
#   GMIIIA K489[1][all]['GMIIIA K489[1][4].msa']
# Fit warnings
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.0262 ± 0.0012' is more than 3σ negative.
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.0357 ± 0.0013' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -1.04 ± 0.22' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₇ + 18 others] = -0.01382 ± 0.00028' is more than 3σ negative.
#   The k-ratio '[Pb M₂-N₄ + 9 others] = -0.4125 ± 0.0100' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K489[1][all],B,5,10.81,0.03194,0.01224,0.03175,0.01180,0.09571,0.03340
GMIIIA K489[1][all],O,8,15.999,0.25723,0.01977,0.25569,0.01497,0.52086,0.02710
GMIIIA K489[1][all],Al,13,26.9815384,0.00214,0.00020,0.00213,0.00021,0.00257,0.00028
GMIIIA K489[1][all],Si,14,28.085,0.22185,0.00174,0.22051,0.00529,0.25589,0.01398
GMIIIA K489[1][all],Ti,22,47.867,0.00270,0.00011,0.00268,0.00013,0.00183,0.00013
GMIIIA K489[1][all],Fe,26,55.845,0.00353,0.00010,0.00351,0.00012,0.00205,0.00012
GMIIIA K489[1][all],Zn,30,65.38,0.02886,0.00016,0.02869,0.00068,0.01430,0.00078
GMIIIA K489[1][all],Zr,40,91.224,0.00474,0.00011,0.00472,0.00015,0.00168,0.00010
GMIIIA K489[1][all],Ba,56,137.327,0.42172,0.00086,0.41918,0.00976,0.09948,0.00541
GMIIIA K489[1][all],Ce,58,140.116,0.00658,0.00021,0.00654,0.00026,0.00152,0.00010
GMIIIA K489[1][all],Ta,73,180.94788,0.01039,0.00032,0.01032,0.00040,0.00186,0.00012
GMIIIA K489[1][all],Pb,82,207.2,0.01438,0.00194,0.01429,0.00192,0.00225,0.00033
# Notes
#   Analytical total: 1.006 ± 0.023
#   Duane-Hunt: 14.96 keV
#   Residual written to GMIIIA K489[1][4][residual].msa.
#   Plot output to 'GMIIIA K489[1][4][quantify].pdf'
# Spectrum
#   GMIIIA K489[2][all]['GMIIIA K489[2][4].msa']
# Fit warnings
#   The k-ratio '[Zr L₁-L₃ + 1 other] = -0.0238 ± 0.0052' is more than 3σ negative.
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.0292 ± 0.0011' is more than 3σ negative.
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.0434 ± 0.0013' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₇ + 18 others] = -0.01394 ± 0.00028' is more than 3σ negative.
#   The k-ratio '[Ta L₃-M₃] = -0.232 ± 0.060' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K489[2][all],B,5,10.81,0.02563,0.00995,0.02492,0.00945,0.07588,0.02741
GMIIIA K489[2][all],O,8,15.999,0.26886,0.02082,0.26144,0.01518,0.53782,0.02495
GMIIIA K489[2][all],Al,13,26.9815384,0.00188,0.00019,0.00183,0.00018,0.00223,0.00025
GMIIIA K489[2][all],Si,14,28.085,0.22614,0.00158,0.21990,0.00510,0.25769,0.01321
GMIIIA K489[2][all],Ti,22,47.867,0.00246,0.00011,0.00239,0.00012,0.00165,0.00011
GMIIIA K489[2][all],Fe,26,55.845,0.00337,0.00009,0.00328,0.00012,0.00193,0.00011
GMIIIA K489[2][all],Zn,30,65.38,0.02951,0.00016,0.02869,0.00066,0.01444,0.00074
GMIIIA K489[2][all],Zr,40,91.224,0.00478,0.00011,0.00465,0.00015,0.00168,0.00009
GMIIIA K489[2][all],Ba,56,137.327,0.43314,0.00090,0.42119,0.00952,0.10094,0.00516
GMIIIA K489[2][all],Ce,58,140.116,0.00670,0.00021,0.00651,0.00025,0.00153,0.00009
GMIIIA K489[2][all],Ta,73,180.94788,0.00885,0.00032,0.00861,0.00036,0.00157,0.00010
GMIIIA K489[2][all],Pb,82,207.2,0.01704,0.00192,0.01657,0.00187,0.00263,0.00032
# Notes
#   Analytical total: 1.028 ± 0.023
#   Duane-Hunt: 15.04 keV
#   Residual written to GMIIIA K489[2][4][residual].msa.
#   Plot output to 'GMIIIA K489[2][4][quantify].pdf'
# Spectrum
#   GMIIIA K489[3][all]['GMIIIA K489[3][4].msa']
# Fit warnings
#   The k-ratio '[Zr L₁-L₃ + 1 other] = -0.0318 ± 0.0052' is more than 3σ negative.
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.0321 ± 0.0011' is more than 3σ negative.
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.0451 ± 0.0013' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₇ + 18 others] = -0.01324 ± 0.00028' is more than 3σ negative.
#   The k-ratio '[Pb L₃-N₅ + 10 others] = -0.0291 ± 0.0066' is more than 3σ negative.
# Quantification results
