# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:25:52
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.66 keV) for KCl standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [K L₃-M₁ and 8 others; 0.8241>.
#   There are no suitable references for [Rb L₁-L₂ and 1 others; 0.0007>.
#   There are no suitable references for [Sr L₁-L₂ and 1 others; 0.0007>.
#   There are no suitable references for [Cs M₁-M₂ and 5 others; 0.0277>.
#   There are no suitable references for [Cs M₅-N₃ and 17 others; 0.9731>.
# Spectrum
#   GMIIIA K1010[0][all]['GMIIIA K1010[0][4].msa']
# Fit warnings
#    None
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1010[0][all],O,8,15.999,0.40022,0.02698,0.40521,0.01627,0.62111,0.01590
GMIIIA K1010[0][all],Al,13,26.9815384,0.09241,0.00095,0.09356,0.00271,0.08504,0.00365
GMIIIA K1010[0][all],Si,14,28.085,0.21984,0.00172,0.22258,0.00624,0.19435,0.00823
GMIIIA K1010[0][all],K,19,39.0983,0.01984,0.00005,0.02009,0.00055,0.01260,0.00053
GMIIIA K1010[0][all],Ca,20,40.078,0.06846,0.00008,0.06931,0.00190,0.04241,0.00178
GMIIIA K1010[0][all],Ge,32,72.63,0.01640,0.00023,0.01661,0.00051,0.00561,0.00025
GMIIIA K1010[0][all],Rb,37,85.4678,0.00011,0.00029,0.00011,0.00029,0.00003,0.00008
GMIIIA K1010[0][all],Sr,38,87.62,0.08503,0.00107,0.08609,0.00256,0.02410,0.00105
GMIIIA K1010[0][all],Te,52,127.6,0.00422,0.00014,0.00428,0.00018,0.00082,0.00004
GMIIIA K1010[0][all],Cs,55,132.90545196,0.02283,0.00013,0.02312,0.00065,0.00427,0.00018
GMIIIA K1010[0][all],La,57,138.90547,0.01659,0.00013,0.01680,0.00048,0.00297,0.00013
