# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:26:2
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.66 keV) for KCl standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [K L₃-M₁ and 8 others; 0.8241>.
#   There are no suitable references for [Sr L₁-L₂ and 1 others; 0.0007>.
#   There are no suitable references for [Cs M₁-M₂ and 5 others; 0.0277>.
#   There are no suitable references for [Cs M₅-N₃ and 17 others; 0.9731>.
#   There are no suitable references for [Sm M₁-M₃ and 3 others; 0.0118>.
#   `Ref[Dy for Dy]` is not suitable as reference for [Dy M₁-M₂; 0.0000>.
#   There are no suitable references for [Dy M₁-M₂; 0.0000>.
# Spectrum
#   GMIIIA K979[0][all]['GMIIIA K979[0][4].msa']
# Fit warnings
#   The k-ratio '[Nb L₁-L₃ + 1 other] = -0.0394 ± 0.0050' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.03567 ± 0.00063' is more than 3σ negative.
#   The k-ratio '[Sm M₁-O₃ + 1 other] = -2.34 ± 0.19' is more than 3σ negative.
# Quantification results
GMIIIA K979[3][all],Cs,55,132.90545196,0.02266,0.00013,0.02200,0.00065,0.00407,0.00018
GMIIIA K979[3][all],Sm,62,150.36,0.02366,0.00017,0.02297,0.00069,0.00376,0.00017
GMIIIA K979[3][all],Dy,66,162.5,0.02051,0.00019,0.01991,0.00060,0.00301,0.00014
# Notes
#   Analytical total: 1.030 ± 0.030
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K979[3][4][residual].msa.
#   Plot output to 'GMIIIA K979[3][4][quantify].pdf'
# Spectrum
#   GMIIIA K979[4][all]['GMIIIA K979[4][4].msa']
# Fit warnings
#   The k-ratio '[Nb L₁-L₃ + 1 other] = -0.0438 ± 0.0051' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.03530 ± 0.00063' is more than 3σ negative.
#   The k-ratio '[Sm M₁-O₃ + 1 other] = -3.02 ± 0.19' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K979[4][all],O,8,15.999,0.42118,0.02962,0.40925,0.01703,0.63013,0.01643
GMIIIA K979[4][all],Al,13,26.9815384,0.08862,0.00112,0.08611,0.00268,0.07862,0.00360
GMIIIA K979[4][all],Si,14,28.085,0.21780,0.00187,0.21163,0.00627,0.18563,0.00833
GMIIIA K979[4][all],K,19,39.0983,0.01980,0.00005,0.01924,0.00056,0.01212,0.00054
GMIIIA K979[4][all],Ca,20,40.078,0.06694,0.00009,0.06505,0.00188,0.03998,0.00177
GMIIIA K979[4][all],Ti,22,47.867,0.01404,0.00005,0.01365,0.00040,0.00702,0.00031
GMIIIA K979[4][all],Sr,38,87.62,0.10886,0.00127,0.10578,0.00325,0.02974,0.00136
GMIIIA K979[4][all],Nb,41,92.90637,0.01607,0.00046,0.01562,0.00063,0.00414,0.00022
GMIIIA K979[4][all],Sb,51,121.76,0.00837,0.00017,0.00814,0.00028,0.00165,0.00008
GMIIIA K979[4][all],Cs,55,132.90545196,0.02273,0.00013,0.02209,0.00065,0.00409,0.00018
GMIIIA K979[4][all],Sm,62,150.36,0.02409,0.00017,0.02341,0.00070,0.00384,0.00017
GMIIIA K979[4][all],Dy,66,162.5,0.02064,0.00019,0.02005,0.00061,0.00304,0.00014
# Notes
#   Analytical total: 1.029 ± 0.030
#   Duane-Hunt: 15.19 keV
#   Residual written to GMIIIA K979[4][4][residual].msa.
#   Plot output to 'GMIIIA K979[4][4][quantify].pdf'
# Spectrum
#   GMIIIA K979[5][all]['GMIIIA K979[5][4].msa']
# Fit warnings
#   The k-ratio '[Nb L₁-L₃ + 1 other] = -0.0417 ± 0.0050' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.03415 ± 0.00063' is more than 3σ negative.
#   The k-ratio '[Sm M₁-O₃ + 1 other] = -2.54 ± 0.19' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K979[5][all],O,8,15.999,0.42188,0.02969,0.40885,0.01705,0.63034,0.01645
GMIIIA K979[5][all],Al,13,26.9815384,0.08875,0.00118,0.08601,0.00269,0.07863,0.00362
GMIIIA K979[5][all],Si,14,28.085,0.21783,0.00196,0.21110,0.00627,0.18541,0.00834
GMIIIA K979[5][all],K,19,39.0983,0.01930,0.00005,0.01871,0.00054,0.01180,0.00052
GMIIIA K979[5][all],Ca,20,40.078,0.06695,0.00008,0.06488,0.00188,0.03993,0.00177
GMIIIA K979[5][all],Ti,22,47.867,0.01420,0.00005,0.01376,0.00040,0.00709,0.00032
GMIIIA K979[5][all],Sr,38,87.62,0.10874,0.00130,0.10538,0.00325,0.02967,0.00136
GMIIIA K979[5][all],Nb,41,92.90637,0.01661,0.00047,0.01610,0.00065,0.00427,0.00023
GMIIIA K979[5][all],Sb,51,121.76,0.00844,0.00017,0.00818,0.00028,0.00166,0.00008
GMIIIA K979[5][all],Cs,55,132.90545196,0.02209,0.00013,0.02141,0.00063,0.00397,0.00018
GMIIIA K979[5][all],Sm,62,150.36,0.02532,0.00017,0.02454,0.00073,0.00403,0.00018
GMIIIA K979[5][all],Dy,66,162.5,0.02177,0.00019,0.02110,0.00064,0.00320,0.00014
# Notes
#   Analytical total: 1.032 ± 0.030
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K979[5][4][residual].msa.
#   Plot output to 'GMIIIA K979[5][4][quantify].pdf'
# Spectrum
#   GMIIIA K979[6][all]['GMIIIA K979[6][4].msa']
# Fit warnings
#   The k-ratio '[Nb L₁-L₃ + 1 other] = -0.0546 ± 0.0051' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.03619 ± 0.00063' is more than 3σ negative.
#   The k-ratio '[Sm M₁-O₃ + 1 other] = -2.32 ± 0.19' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K979[6][all],O,8,15.999,0.42090,0.02959,0.40948,0.01703,0.63050,0.01642
GMIIIA K979[6][all],Al,13,26.9815384,0.08882,0.00116,0.08641,0.00270,0.07890,0.00362
GMIIIA K979[6][all],Si,14,28.085,0.21671,0.00191,0.21083,0.00625,0.18493,0.00830
GMIIIA K979[6][all],K,19,39.0983,0.01973,0.00005,0.01919,0.00056,0.01209,0.00054
GMIIIA K979[6][all],Ca,20,40.078,0.06683,0.00009,0.06502,0.00188,0.03996,0.00177
GMIIIA K979[6][all],Ti,22,47.867,0.01418,0.00005,0.01380,0.00040,0.00710,0.00032
GMIIIA K979[6][all],Sr,38,87.62,0.10872,0.00128,0.10577,0.00325,0.02974,0.00136
GMIIIA K979[6][all],Nb,41,92.90637,0.01646,0.00047,0.01602,0.00065,0.00425,0.00022
GMIIIA K979[6][all],Sb,51,121.76,0.00769,0.00016,0.00748,0.00027,0.00151,0.00007
GMIIIA K979[6][all],Cs,55,132.90545196,0.02203,0.00013,0.02143,0.00063,0.00397,0.00018
GMIIIA K979[6][all],Sm,62,150.36,0.02436,0.00017,0.02370,0.00070,0.00388,0.00017
GMIIIA K979[6][all],Dy,66,162.5,0.02148,0.00019,0.02089,0.00063,0.00317,0.00014
# Notes
#   Analytical total: 1.028 ± 0.030
#   Duane-Hunt: 15.19 keV
#   Residual written to GMIIIA K979[6][4][residual].msa.
#   Plot output to 'GMIIIA K979[6][4][quantify].pdf'
# Spectrum
#   GMIIIA K979[7][all]['GMIIIA K979[7][4].msa']
# Fit warnings
#   The k-ratio '[Nb L₁-L₃ + 1 other] = -0.0450 ± 0.0050' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.03432 ± 0.00063' is more than 3σ negative.
#   The k-ratio '[Sm M₁-O₃ + 1 other] = -2.83 ± 0.19' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K979[7][all],O,8,15.999,0.42205,0.02965,0.41060,0.01703,0.63080,0.01640
GMIIIA K979[7][all],Al,13,26.9815384,0.08895,0.00111,0.08653,0.00269,0.07883,0.00361
GMIIIA K979[7][all],Si,14,28.085,0.21782,0.00185,0.21191,0.00629,0.18546,0.00832
GMIIIA K979[7][all],K,19,39.0983,0.01962,0.00005,0.01909,0.00055,0.01200,0.00053
GMIIIA K979[7][all],Ca,20,40.078,0.06703,0.00009,0.06521,0.00189,0.03999,0.00177
GMIIIA K979[7][all],Ti,22,47.867,0.01395,0.00005,0.01357,0.00040,0.00697,0.00031
GMIIIA K979[7][all],Sr,38,87.62,0.10786,0.00125,0.10494,0.00323,0.02944,0.00135
GMIIIA K979[7][all],Nb,41,92.90637,0.01598,0.00045,0.01555,0.00063,0.00411,0.00022
GMIIIA K979[7][all],Sb,51,121.76,0.00827,0.00017,0.00804,0.00028,0.00162,0.00008
GMIIIA K979[7][all],Cs,55,132.90545196,0.02223,0.00013,0.02163,0.00064,0.00400,0.00018
GMIIIA K979[7][all],Sm,62,150.36,0.02412,0.00017,0.02347,0.00070,0.00384,0.00017
GMIIIA K979[7][all],Dy,66,162.5,0.02001,0.00019,0.01946,0.00059,0.00294,0.00013
# Notes
#   Analytical total: 1.028 ± 0.030
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K979[7][4][residual].msa.
#   Plot output to 'GMIIIA K979[7][4][quantify].pdf'
# Spectrum
#   GMIIIA K979[8][all]['GMIIIA K979[8][4].msa']
# Fit warnings
#   The k-ratio '[Nb L₁-L₃ + 1 other] = -0.0529 ± 0.0051' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.03530 ± 0.00063' is more than 3σ negative.
#   The k-ratio '[Sm M₁-O₃ + 1 other] = -2.40 ± 0.19' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K979[8][all],O,8,15.999,0.42111,0.02960,0.41048,0.01704,0.63074,0.01641
GMIIIA K979[8][all],Al,13,26.9815384,0.08873,0.00109,0.08649,0.00268,0.07881,0.00361
GMIIIA K979[8][all],Si,14,28.085,0.21688,0.00179,0.21140,0.00626,0.18505,0.00830
GMIIIA K979[8][all],K,19,39.0983,0.01968,0.00005,0.01918,0.00056,0.01206,0.00054
GMIIIA K979[8][all],Ca,20,40.078,0.06726,0.00009,0.06556,0.00190,0.04022,0.00179
GMIIIA K979[8][all],Ti,22,47.867,0.01409,0.00005,0.01374,0.00040,0.00706,0.00031
GMIIIA K979[8][all],Sr,38,87.62,0.10818,0.00124,0.10545,0.00324,0.02959,0.00135
GMIIIA K979[8][all],Nb,41,92.90637,0.01638,0.00047,0.01597,0.00064,0.00422,0.00022
GMIIIA K979[8][all],Sb,51,121.76,0.00829,0.00017,0.00808,0.00028,0.00163,0.00008
GMIIIA K979[8][all],Cs,55,132.90545196,0.02239,0.00013,0.02183,0.00064,0.00404,0.00018
GMIIIA K979[8][all],Sm,62,150.36,0.02252,0.00017,0.02195,0.00066,0.00359,0.00016
GMIIIA K979[8][all],Dy,66,162.5,0.02038,0.00019,0.01987,0.00060,0.00301,0.00014
# Notes
#   Analytical total: 1.026 ± 0.030
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K979[8][4][residual].msa.
#   Plot output to 'GMIIIA K979[8][4][quantify].pdf'
# Result Comparison
Name,O,Al,Si,K,Ca,Ti,Sr,Nb,Sb,Cs,Sm,Dy,Σ
GMIIIA K979[0][all],0.421 ± 0.030,0.0890 ± 0.0012,0.2176 ± 0.0019,0.019542 ± 0.000049,0.066980 ± 0.000085,0.013873 ± 0.000054,0.1082 ± 0.0013,0.01652 ± 0.00047,0.00850 ± 0.00017,0.02206 ± 0.00013,0.02499 ± 0.00017,0.02108 ± 0.00019,1.030 ± 0.030
GMIIIA K979[1][all],0.422 ± 0.030,0.0892 ± 0.0011,0.2174 ± 0.0019,0.019419 ± 0.000049,0.067316 ± 0.000085,0.014331 ± 0.000055,0.1081 ± 0.0013,0.01649 ± 0.00047,0.00899 ± 0.00017,0.02203 ± 0.00013,0.02449 ± 0.00017,0.02033 ± 0.00019,1.030 ± 0.030
GMIIIA K979[2][all],0.424 ± 0.030,0.0893 ± 0.0012,0.2181 ± 0.0019,0.019579 ± 0.000049,0.066874 ± 0.000085,0.014348 ± 0.000055,0.1086 ± 0.0013,0.01613 ± 0.00046,0.00847 ± 0.00017,0.02299 ± 0.00013,0.02368 ± 0.00017,0.02256 ± 0.00019,1.035 ± 0.030
GMIIIA K979[3][all],0.423 ± 0.030,0.0889 ± 0.0011,0.2181 ± 0.0019,0.019450 ± 0.000049,0.067142 ± 0.000085,0.014209 ± 0.000055,0.1082 ± 0.0013,0.01575 ± 0.00045,0.00853 ± 0.00017,0.02266 ± 0.00013,0.02366 ± 0.00017,0.02051 ± 0.00019,1.030 ± 0.030
GMIIIA K979[4][all],0.421 ± 0.030,0.0886 ± 0.0011,0.2178 ± 0.0019,0.019804 ± 0.000049,0.066944 ± 0.000085,0.014043 ± 0.000054,0.1089 ± 0.0013,0.01607 ± 0.00046,0.00837 ± 0.00017,0.02273 ± 0.00013,0.02409 ± 0.00017,0.02064 ± 0.00019,1.029 ± 0.030
GMIIIA K979[5][all],0.422 ± 0.030,0.0887 ± 0.0012,0.2178 ± 0.0020,0.019303 ± 0.000049,0.066946 ± 0.000085,0.014203 ± 0.000055,0.1087 ± 0.0013,0.01661 ± 0.00047,0.00844 ± 0.00017,0.02209 ± 0.00013,0.02532 ± 0.00017,0.02177 ± 0.00019,1.032 ± 0.030
GMIIIA K979[6][all],0.421 ± 0.030,0.0888 ± 0.0012,0.2167 ± 0.0019,0.019725 ± 0.000049,0.066831 ± 0.000085,0.014180 ± 0.000054,0.1087 ± 0.0013,0.01646 ± 0.00047,0.00769 ± 0.00016,0.02203 ± 0.00013,0.02436 ± 0.00017,0.02148 ± 0.00019,1.028 ± 0.030
GMIIIA K979[7][all],0.422 ± 0.030,0.0889 ± 0.0011,0.2178 ± 0.0019,0.019618 ± 0.000049,0.067029 ± 0.000085,0.013946 ± 0.000054,0.1079 ± 0.0013,0.01598 ± 0.00045,0.00827 ± 0.00017,0.02223 ± 0.00013,0.02412 ± 0.00017,0.02001 ± 0.00019,1.028 ± 0.030
GMIIIA K979[8][all],0.421 ± 0.030,0.0887 ± 0.0011,0.2169 ± 0.0018,0.019680 ± 0.000049,0.067261 ± 0.000085,0.014095 ± 0.000054,0.1082 ± 0.0012,0.01638 ± 0.00047,0.00829 ± 0.00017,0.02239 ± 0.00013,0.02252 ± 0.00017,0.02038 ± 0.00019,1.026 ± 0.030
Mean,0.4220 ± 0.0011,0.08893 ± 0.00023,0.21757 ± 0.00049,0.01957 ± 0.00016,0.06704 ± 0.00017,0.01414 ± 0.00016,0.10837 ± 0.00035,0.01627 ± 0.00029,0.00839 ± 0.00034,0.02236 ± 0.00036,0.02414 ± 0.00082,0.02097 ± 0.00082,1.0297 ± 0.0026
Nominal,0.4058,0.0892,0.2102,0.0187,0.0675,0.0135,0.1005,0.0157,0.0084,0.0212,0.0194,0.0196,1
RDEV (%),4,-0.3,3.5,4.8,-0.6,4.8,7.8,3.4,-0.4,5.4,24.4,7,3
