# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:26:2
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.66 keV) for KCl standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [K L₃-M₁ and 8 others; 0.8241>.
#   There are no suitable references for [Rb L₁-L₂ and 1 others; 0.0007>.
#   There are no suitable references for [Sr L₁-L₂ and 1 others; 0.0007>.
#   There are no suitable references for [Cs M₁-M₂ and 5 others; 0.0277>.
#   There are no suitable references for [Cs M₅-N₃ and 17 others; 0.9731>.
# Spectrum
#   GMIIIA K978[0][all]['GMIIIA K978[0][4].msa']
# Fit warnings
#   The k-ratio '[Gd M₃-M₅ + 3 others] = -0.0522 ± 0.0055' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.01214 ± 0.00058' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K978[0][all],O,8,15.999,0.40285,0.02727,0.40635,0.01635,0.61691,0.01603
GMIIIA K978[0][all],Mg,12,24.305,0.01356,0.00027,0.01368,0.00046,0.01367,0.00063
GMIIIA K978[0][all],Al,13,26.9815384,0.09164,0.00081,0.09243,0.00265,0.08321,0.00354
GMIIIA K978[0][all],Si,14,28.085,0.21741,0.00170,0.21930,0.00619,0.18966,0.00801
GMIIIA K978[0][all],K,19,39.0983,0.01965,0.00005,0.01982,0.00055,0.01231,0.00052
GMIIIA K978[0][all],Ca,20,40.078,0.06821,0.00008,0.06880,0.00190,0.04170,0.00174
GMIIIA K978[0][all],Ti,22,47.867,0.00736,0.00006,0.00742,0.00021,0.00377,0.00016
GMIIIA K978[0][all],Rb,37,85.4678,0.00370,0.00029,0.00373,0.00031,0.00106,0.00009
GMIIIA K978[0][all],Sr,38,87.62,0.08549,0.00107,0.08624,0.00258,0.02391,0.00104
GMIIIA K978[0][all],Cs,55,132.90545196,0.02244,0.00013,0.02263,0.00064,0.00414,0.00017
GMIIIA K978[0][all],La,57,138.90547,0.01766,0.00015,0.01781,0.00051,0.00311,0.00013
GMIIIA K978[0][all],Eu,63,151.964,0.01951,0.00014,0.01968,0.00056,0.00314,0.00013
GMIIIA K978[0][all],Gd,64,157.25,0.02191,0.00016,0.02210,0.00063,0.00341,0.00014
# Notes
#   Analytical total: 0.991 ± 0.027
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K978[0][4][residual].msa.
#   Plot output to 'GMIIIA K978[0][4][quantify].pdf'
# Spectrum
#   GMIIIA K978[1][all]['GMIIIA K978[1][4].msa']
# Fit warnings
#   The k-ratio '[Gd M₃-M₅ + 3 others] = -0.0597 ± 0.0055' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.01076 ± 0.00058' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K978[1][all],O,8,15.999,0.40119,0.02713,0.40656,0.01634,0.61659,0.01602
GMIIIA K978[1][all],Mg,12,24.305,0.01344,0.00027,0.01362,0.00046,0.01360,0.00063
GMIIIA K978[1][all],Al,13,26.9815384,0.09135,0.00082,0.09257,0.00266,0.08324,0.00354
GMIIIA K978[1][all],Si,14,28.085,0.21747,0.00174,0.22038,0.00622,0.19040,0.00804
GMIIIA K978[1][all],K,19,39.0983,0.01987,0.00005,0.02014,0.00056,0.01250,0.00052
GMIIIA K978[1][all],Ca,20,40.078,0.06830,0.00008,0.06921,0.00191,0.04190,0.00175
GMIIIA K978[1][all],Ti,22,47.867,0.00729,0.00006,0.00738,0.00021,0.00374,0.00016
GMIIIA K978[1][all],Rb,37,85.4678,0.00226,0.00029,0.00229,0.00030,0.00065,0.00009
GMIIIA K978[1][all],Sr,38,87.62,0.08345,0.00106,0.08457,0.00253,0.02342,0.00102
GMIIIA K978[1][all],Cs,55,132.90545196,0.02210,0.00013,0.02239,0.00063,0.00409,0.00017
GMIIIA K978[1][all],La,57,138.90547,0.01759,0.00015,0.01783,0.00051,0.00311,0.00013
GMIIIA K978[1][all],Eu,63,151.964,0.02008,0.00014,0.02034,0.00058,0.00325,0.00014
GMIIIA K978[1][all],Gd,64,157.25,0.02243,0.00016,0.02273,0.00065,0.00351,0.00015
# Notes
#   Analytical total: 0.987 ± 0.027
#   Duane-Hunt: 15.19 keV
#   Residual written to GMIIIA K978[1][4][residual].msa.
#   Plot output to 'GMIIIA K978[1][4][quantify].pdf'
# Spectrum
#   GMIIIA K978[2][all]['GMIIIA K978[2][4].msa']
# Fit warnings
#   The k-ratio '[Gd M₃-M₅ + 3 others] = -0.0512 ± 0.0055' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00954 ± 0.00058' is more than 3σ negative.
# Quantification results
