# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:25:54
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#    None
# Spectrum
#   GMIIIA K1235[0][all]['GMIIIA K1235[0][4].msa']
# Fit warnings
#   The k-ratio '[Pd L₁-L₂] = -0.03048 ± 0.00090' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1235[0][all],O,8,15.999,0.40129,0.02970,0.39249,0.01773,0.61751,0.01765
GMIIIA K1235[0][all],Al,13,26.9815384,0.08932,0.00403,0.08736,0.00441,0.08150,0.00503
GMIIIA K1235[0][all],Si,14,28.085,0.22108,0.00151,0.21623,0.00644,0.19380,0.00895
GMIIIA K1235[0][all],Ca,20,40.078,0.11991,0.00010,0.11728,0.00344,0.07366,0.00338
GMIIIA K1235[0][all],Pd,46,106.42,0.00005,0.00008,0.00005,0.00007,0.00001,0.00002
GMIIIA K1235[0][all],Ba,56,137.327,0.17434,0.00056,0.17052,0.00503,0.03125,0.00144
GMIIIA K1235[0][all],Hf,72,178.486,0.01642,0.00028,0.01606,0.00054,0.00226,0.00011
# Notes
#   Analytical total: 1.022 ± 0.030
#   Duane-Hunt: 15.02 keV
#   Residual written to GMIIIA K1235[0][4][residual].msa.
#   Plot output to 'GMIIIA K1235[0][4][quantify].pdf'
# Spectrum
#   GMIIIA K1235[1][all]['GMIIIA K1235[1][4].msa']
# Fit warnings
#   The k-ratio '[Pd L₁-L₂] = -0.0297 ± 0.0010' is more than 3σ negative.
#   The k-ratio '[Hf M₁-O₂ + 1 other] = -0.450 ± 0.076' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1235[1][all],O,8,15.999,0.39427,0.02914,0.38865,0.01764,0.61334,0.01769
GMIIIA K1235[1][all],Al,13,26.9815384,0.08850,0.00395,0.08723,0.00435,0.08163,0.00499
GMIIIA K1235[1][all],Si,14,28.085,0.22261,0.00161,0.21944,0.00648,0.19727,0.00904
GMIIIA K1235[1][all],Ca,20,40.078,0.11930,0.00010,0.11760,0.00342,0.07409,0.00337
GMIIIA K1235[1][all],Pd,46,106.42,0.00005,0.00008,0.00005,0.00008,0.00001,0.00002
GMIIIA K1235[1][all],Ba,56,137.327,0.17220,0.00056,0.16975,0.00495,0.03121,0.00142
GMIIIA K1235[1][all],Hf,72,178.486,0.01753,0.00028,0.01728,0.00057,0.00244,0.00012
# Notes
#   Analytical total: 1.014 ± 0.029
#   Duane-Hunt: 15.04 keV
#   Residual written to GMIIIA K1235[1][4][residual].msa.
#   Plot output to 'GMIIIA K1235[1][4][quantify].pdf'
# Spectrum
#   GMIIIA K1235[2][all]['GMIIIA K1235[2][4].msa']
# Fit warnings
#   The k-ratio '[Pd L₁-L₂] = -0.03124 ± 0.00089' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1235[2][all],O,8,15.999,0.40320,0.02990,0.39209,0.01775,0.61779,0.01768
GMIIIA K1235[2][all],Al,13,26.9815384,0.08935,0.00408,0.08689,0.00442,0.08118,0.00504
GMIIIA K1235[2][all],Si,14,28.085,0.22173,0.00159,0.21562,0.00644,0.19354,0.00896
GMIIIA K1235[2][all],Ca,20,40.078,0.12036,0.00010,0.11704,0.00344,0.07362,0.00339
GMIIIA K1235[2][all],Pd,46,106.42,0.00008,0.00008,0.00008,0.00007,0.00002,0.00002
GMIIIA K1235[2][all],Ba,56,137.327,0.17624,0.00057,0.17138,0.00506,0.03146,0.00145
GMIIIA K1235[2][all],Hf,72,178.486,0.01737,0.00028,0.01690,0.00057,0.00239,0.00012
# Notes
#   Analytical total: 1.028 ± 0.030
#   Duane-Hunt: 15.04 keV
#   Residual written to GMIIIA K1235[2][4][residual].msa.
#   Plot output to 'GMIIIA K1235[2][4][quantify].pdf'
# Spectrum
#   GMIIIA K1235[3][all]['GMIIIA K1235[3][4].msa']
# Fit warnings
#   Removing Pd from the fit and re-fitting (threshold = 0.0σ).
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1235[3][all],O,8,15.999,0.39697,0.02939,0.38949,0.01769,0.61455,0.01771
GMIIIA K1235[3][all],Al,13,26.9815384,0.08929,0.00403,0.08761,0.00441,0.08197,0.00505
GMIIIA K1235[3][all],Si,14,28.085,0.22140,0.00152,0.21723,0.00643,0.19525,0.00898
GMIIIA K1235[3][all],Ca,20,40.078,0.12050,0.00010,0.11823,0.00345,0.07447,0.00340
GMIIIA K1235[3][all],Pd,46,106.42,0.00000,0.00006,0.00000,0.00006,0.00000,0.00001
GMIIIA K1235[3][all],Ba,56,137.327,0.17441,0.00056,0.17113,0.00501,0.03146,0.00144
GMIIIA K1235[3][all],Hf,72,178.486,0.01661,0.00028,0.01630,0.00055,0.00231,0.00011
# Notes
#   Analytical total: 1.019 ± 0.030
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K1235[3][4][residual].msa.
#   Plot output to 'GMIIIA K1235[3][4][quantify].pdf'
# Spectrum
#   GMIIIA K1235[4][all]['GMIIIA K1235[4][4].msa']
# Fit warnings
#   The k-ratio '[Pd L₁-L₂] = -0.03005 ± 0.00090' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1235[4][all],O,8,15.999,0.40086,0.02967,0.39226,0.01772,0.61785,0.01764
GMIIIA K1235[4][all],Al,13,26.9815384,0.08873,0.00402,0.08683,0.00439,0.08109,0.00501
GMIIIA K1235[4][all],Si,14,28.085,0.22033,0.00155,0.21561,0.00643,0.19346,0.00894
GMIIIA K1235[4][all],Ca,20,40.078,0.11997,0.00010,0.11739,0.00345,0.07381,0.00339
GMIIIA K1235[4][all],Pd,46,106.42,0.00018,0.00008,0.00018,0.00007,0.00004,0.00002
GMIIIA K1235[4][all],Ba,56,137.327,0.17480,0.00056,0.17105,0.00504,0.03139,0.00144
GMIIIA K1235[4][all],Hf,72,178.486,0.01706,0.00028,0.01669,0.00056,0.00236,0.00011
# Notes
#   Analytical total: 1.022 ± 0.030
#   Duane-Hunt: 15.10 keV
#   Residual written to GMIIIA K1235[4][4][residual].msa.
#   Plot output to 'GMIIIA K1235[4][4][quantify].pdf'
# Spectrum
#   GMIIIA K1235[5][all]['GMIIIA K1235[5][4].msa']
# Fit warnings
#   Removing Pd from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Hf M₁-O₂ + 1 other] = -0.287 ± 0.076' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1235[5][all],O,8,15.999,0.39522,0.02923,0.38846,0.01765,0.61357,0.01771
GMIIIA K1235[5][all],Al,13,26.9815384,0.08925,0.00403,0.08773,0.00440,0.08216,0.00505
GMIIIA K1235[5][all],Si,14,28.085,0.22155,0.00157,0.21776,0.00643,0.19594,0.00899
