# Configuration
#   Username: nwmr
#   Timestamp: 2025-10-03 08:01:23.649306294 -04:00
#   Application: spex v0.0.118
#   References: `N132962 15 keV` revision 477 - 2025-10-02 21:29:04 -04:00
# Configuration warnings
#    None
# Spectrum
#   GMIIIA K1080[0][all]['GMIIIA K1080[0][4].msa']
# Fit warnings
#   The k-ratio '[Sr L₁-L₃ + 1 other] = -0.461 ± 0.024' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.01982 ± 0.00074' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1080[0][all],B,5,10.81,0.03511,0.01193,0.03381,0.01115,0.07175,0.02286
GMIIIA K1080[0][all],O,8,15.999,0.43179,0.03247,0.41582,0.01890,0.59625,0.02323
GMIIIA K1080[0][all],Mg,12,24.305,0.01138,0.00005,0.01096,0.00037,0.01034,0.00053
GMIIIA K1080[0][all],Al,13,26.9815384,0.08035,0.00020,0.07738,0.00259,0.06579,0.00336
GMIIIA K1080[0][all],Si,14,28.085,0.19151,0.00152,0.18443,0.00627,0.15065,0.00776
GMIIIA K1080[0][all],Ca,20,40.078,0.10815,0.00009,0.10415,0.00348,0.05962,0.00304
GMIIIA K1080[0][all],Ti,22,47.867,0.01268,0.00005,0.01221,0.00041,0.00585,0.00030
GMIIIA K1080[0][all],Sr,38,87.62,0.14088,0.00162,0.13567,0.00472,0.03552,0.00186
GMIIIA K1080[0][all],Zr,40,91.224,0.00758,0.00031,0.00730,0.00038,0.00184,0.00012
GMIIIA K1080[0][all],Lu,71,174.9668,0.01898,0.00026,0.01827,0.00066,0.00240,0.00013
# Notes
#   Analytical total: 1.038 ± 0.035
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K1080[0][4][residual].msa.
#   Plot output to 'GMIIIA K1080[0][4][quantify].pdf'
# Spectrum
#   GMIIIA K1080[1][all]['GMIIIA K1080[1][4].msa']
# Fit warnings
#   The k-ratio '[Sr L₁-L₃ + 1 other] = -0.428 ± 0.024' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.01854 ± 0.00074' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1080[1][all],B,5,10.81,0.03446,0.01170,0.03330,0.01098,0.07082,0.02256
GMIIIA K1080[1][all],O,8,15.999,0.42907,0.03225,0.41468,0.01886,0.59581,0.02310
GMIIIA K1080[1][all],Mg,12,24.305,0.01123,0.00005,0.01086,0.00036,0.01027,0.00052
GMIIIA K1080[1][all],Al,13,26.9815384,0.08000,0.00020,0.07731,0.00258,0.06587,0.00335
GMIIIA K1080[1][all],Si,14,28.085,0.19121,0.00152,0.18480,0.00625,0.15126,0.00776
GMIIIA K1080[1][all],Ca,20,40.078,0.10831,0.00009,0.10468,0.00348,0.06004,0.00305
GMIIIA K1080[1][all],Ti,22,47.867,0.01267,0.00005,0.01224,0.00041,0.00588,0.00030
GMIIIA K1080[1][all],Sr,38,87.62,0.14090,0.00162,0.13617,0.00472,0.03572,0.00186
GMIIIA K1080[1][all],Zr,40,91.224,0.00791,0.00032,0.00764,0.00040,0.00193,0.00012
GMIIIA K1080[1][all],Lu,71,174.9668,0.01895,0.00026,0.01831,0.00066,0.00241,0.00013
# Notes
#   Analytical total: 1.035 ± 0.034
#   Duane-Hunt: 15.11 keV
#   Residual written to GMIIIA K1080[1][4][residual].msa.
#   Plot output to 'GMIIIA K1080[1][4][quantify].pdf'
# Spectrum
#   GMIIIA K1080[2][all]['GMIIIA K1080[2][4].msa']
# Fit warnings
#   The k-ratio '[Sr L₁-L₃ + 1 other] = -0.505 ± 0.024' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.01833 ± 0.00074' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1080[2][all],B,5,10.81,0.03925,0.01333,0.03779,0.01240,0.07971,0.02516
GMIIIA K1080[2][all],O,8,15.999,0.43099,0.03237,0.41493,0.01901,0.59136,0.02421
GMIIIA K1080[2][all],Mg,12,24.305,0.01132,0.00005,0.01090,0.00037,0.01023,0.00053
GMIIIA K1080[2][all],Al,13,26.9815384,0.08034,0.00020,0.07735,0.00262,0.06537,0.00340
GMIIIA K1080[2][all],Si,14,28.085,0.19107,0.00142,0.18395,0.00631,0.14935,0.00783
GMIIIA K1080[2][all],Ca,20,40.078,0.10786,0.00009,0.10384,0.00351,0.05908,0.00307
GMIIIA K1080[2][all],Ti,22,47.867,0.01265,0.00005,0.01217,0.00041,0.00580,0.00030
GMIIIA K1080[2][all],Sr,38,87.62,0.13996,0.00156,0.13474,0.00473,0.03506,0.00186
GMIIIA K1080[2][all],Zr,40,91.224,0.00763,0.00031,0.00735,0.00038,0.00184,0.00012
GMIIIA K1080[2][all],Lu,71,174.9668,0.01762,0.00026,0.01696,0.00062,0.00221,0.00012
# Notes
#   Analytical total: 1.039 ± 0.035
#   Duane-Hunt: 14.99 keV
#   Residual written to GMIIIA K1080[2][4][residual].msa.
#   Plot output to 'GMIIIA K1080[2][4][quantify].pdf'
# Spectrum
